spp,lon,lat
Qualea_grandiflora,-46.716666,-8.633333
Qualea_grandiflora,-52.026861,-16.270444
Qualea_grandiflora,-46.789722,-14.526388
Qualea_grandiflora,-48.415833,-14.384167
Qualea_grandiflora,-41.9,-4.519764
Qualea_grandiflora,-71.417,-11.833
Qualea_grandiflora,-51.866667,-12.9
Qualea_grandiflora,-50.966667,-15.883333
Qualea_grandiflora,-49.404167,-19.100278
Qualea_grandiflora,-42.56,-3.499722
Qualea_grandiflora,-54.380833,-15.381111
Qualea_grandiflora,-48.416389,-14.404444
Qualea_grandiflora,-47.366667,-6.933333
Qualea_grandiflora,-50.681667,-18.247222
Qualea_grandiflora,-47.72,-11.670278
Qualea_grandiflora,-48.06,-15.48
Qualea_grandiflora,-67.25,-13.08
Qualea_grandiflora,-68.69138,-14.59722
Qualea_grandiflora,-40.918333,-3.836667
Qualea_grandiflora,-64.435,-16.7261
Qualea_grandiflora,-68.6892,-14.5678
Qualea_grandiflora,-48.667222,-17.776667
Qualea_grandiflora,-62,-16.21666
Qualea_grandiflora,-45.066667,-7.4
Qualea_grandiflora,-45.993233,-8.907433
Qualea_grandiflora,-56.070833,-15.729167
Qualea_grandiflora,-51.866667,-12.916667
Qualea_grandiflora,-49.2049,-14.0267
Qualea_grandiflora,-48.436667,-14.417222
Qualea_grandiflora,-48.45,-14.466667
Qualea_grandiflora,-48.166667,-15.416667
Qualea_grandiflora,-51.947889,-13.387722
Qualea_grandiflora,-54.95,-2.483333
Qualea_grandiflora,-48.372222,-7.357222
Qualea_grandiflora,-56.037167,-15.444167
Qualea_grandiflora,-55.066667,-15.016667
Qualea_grandiflora,-67.6667,-11.3333
Qualea_grandiflora,-51.7144,-17.8814
Qualea_grandiflora,-55.745,-15.326944
Qualea_grandiflora,-60.601944,-17.862778
Qualea_grandiflora,-50.851944,-19.094444
Qualea_grandiflora,-49.491389,-17.299167
Qualea_grandiflora,-47.782,-14.157556
Qualea_grandiflora,-54.580833,-16.4625
Qualea_grandiflora,-47.61333,-16.76861
Qualea_grandiflora,-48.3666667,-14.1666667
Qualea_grandiflora,-43.7480555,-19.0536111
Qualea_grandiflora,-46.18333,-5.66666
Qualea_grandiflora,-47.490555,-6.7375
Qualea_grandiflora,-55.833333,-15.383333
Qualea_grandiflora,-48.424722,-16.173056
Qualea_grandiflora,-62.1666667,-16.05
Qualea_grandiflora,-46.05,-8.266667
Qualea_grandiflora,-55.438889,-13.081667
Qualea_grandiflora,-48.96,-15.84
Qualea_grandiflora,-50.166667,-16.083333
Qualea_grandiflora,-55.4,-14.316667
Qualea_grandiflora,-48.305,-10.419167
Qualea_grandiflora,-42.378889,-3.863333
Qualea_grandiflora,-48.0122,-16.7179
Qualea_grandiflora,-51.725556,-17.859167
Qualea_grandiflora,-48.283333,-13.816667
Qualea_grandiflora,-43.335,-3.234722
Qualea_grandiflora,-48.9603,-20.6369
Qualea_grandiflora,-47.53583,-10.74417
Qualea_grandiflora,-46.716667,-8.633333
Qualea_grandiflora,-51.462222,-18.179167
Qualea_grandiflora,-51.7,-17.866667
Qualea_grandiflora,-48.395278,-14.578056
Qualea_grandiflora,-55.333333,-15.5
Qualea_grandiflora,-51.8666667,-12.9
Qualea_grandiflora,-51.692778,-17.929444
Qualea_grandiflora,-44.46666,-5.23333
Qualea_grandiflora,-55.8333333,-15.3833333
Qualea_grandiflora,-47.022056,-14.94575
Qualea_grandiflora,-54.5825,-16.457833
Qualea_grandiflora,-57.671778,-16.072333
Qualea_grandiflora,-48.7775,-15.780833
Qualea_grandiflora,-50.066667,-15
Qualea_grandiflora,-62.08333,-16.05
Qualea_grandiflora,-56.266667,-15.316667
Qualea_grandiflora,-48.238919,-17.338083
Qualea_grandiflora,-55.269444,-13.583333
Qualea_grandiflora,-46.191667,-14.588889
Qualea_grandiflora,-41.706306,-4.146389
Qualea_grandiflora,-47.041528,-7.303722
Qualea_grandiflora,-48.166667,-13.566667
Qualea_grandiflora,-46.035556,-7.5325
Qualea_grandiflora,-47.632833,-14.164667
Qualea_grandiflora,-44.036922,-20.101747
Qualea_grandiflora,-50.943889,-11.580278
Qualea_grandiflora,-45.35,-7.155833
Qualea_grandiflora,-41.9,-4.519763
Qualea_grandiflora,-50.178611,-16.065917
Qualea_grandiflora,-50.496667,-13.119861
Qualea_grandiflora,-42.052194,-4.863694
Qualea_grandiflora,-47.661111,-15.3625
Qualea_grandiflora,-43.632222,-5.632556
Qualea_grandiflora,-60.3569444,-17.9241667
Qualea_grandiflora,-57.671683,-16.705139
Qualea_grandiflora,-57.541667,-14.274167
Qualea_grandiflora,-45.916667,-16.016667
Qualea_grandiflora,-45.8869,-23.1794
Qualea_grandiflora,-47.583333,-16.666667
Qualea_grandiflora,-47.45875,-13.614347
Qualea_grandiflora,-66.73333,-10.76666
Qualea_grandiflora,-54.579503,-16.462272
Qualea_grandiflora,-48.0329,-22.1092
Qualea_grandiflora,-56.250556,-15.741389
Qualea_grandiflora,-48,-17
Qualea_grandiflora,-48.209625,-17.295028
Qualea_grandiflora,-60.1333333,-13.8333333
Qualea_grandiflora,-55.944056,-9.930694
Qualea_grandiflora,-67.66083,-14.62583
Qualea_grandiflora,-59.5,-18.38333
Qualea_grandiflora,-48.20694,-7.19111
Qualea_grandiflora,-42.826389,-2.746944
Qualea_grandiflora,-51.816667,-16.95
Qualea_grandiflora,-47.4575,-7.017222
Qualea_grandiflora,-48.689361,-17.743639
Qualea_grandiflora,-50.104444,-17.728889
Qualea_grandiflora,-44.40417,-19.27444
Qualea_grandiflora,-41.711389,-4.155556
Qualea_grandiflora,-48.55,-17.85
Qualea_grandiflora,-47.117778,-15.384444
Qualea_grandiflora,-47.328056,-15.919167
Qualea_grandiflora,-61.81333,-16.76861
Qualea_grandiflora,-68.57972,-14.44277
Qualea_grandiflora,-47.327777,-15.918888
Qualea_grandiflora,-47.358333,-6.946389
Qualea_grandiflora,-47.1425,-13.470556
Qualea_grandiflora,-62,-16.03333
Qualea_grandiflora,-59.855,-13.487222
Qualea_grandiflora,-47,-15
Qualea_grandiflora,-52.295556,-15.764722
Qualea_grandiflora,-48.5284,-22.0834
Qualea_grandiflora,-52.163972,-18.798389
Qualea_grandiflora,-59.68333,-18.33333
Qualea_grandiflora,-57.201583,-15.631722
Qualea_grandiflora,-50.988611,-15.988333
Qualea_grandiflora,-68.976273,-11.28982
Qualea_grandiflora,-46.783055,-14.5225
Qualea_grandiflora,-51.766667,-12.816667
Qualea_grandiflora,-45.066667,-9.05
Qualea_grandiflora,-48.625,-17.7417
Qualea_grandiflora,-52.265833,-15.855
Qualea_grandiflora,-47.3972,-20.2394
Qualea_grandiflora,-47.328028,-15.941056
Qualea_grandiflora,-48.366667,-14.166667
Qualea_grandiflora,-68.68277,-14.61555
Qualea_grandiflora,-48.24,-16.38
Qualea_grandiflora,-42.766765,-5.17455
Qualea_grandiflora,-48.558889,-18.143333
Qualea_grandiflora,-68.682778,-14.615556
Qualea_grandiflora,-42.4,-5.916667
Qualea_grandiflora,-52.316667,-10.066667
Qualea_grandiflora,-45.0666667,-9.05
Qualea_grandiflora,-60.133333,-13.833333
Qualea_grandiflora,-47.9075,-14.221944
Qualea_grandiflora,-40.88333,-2.93333
Qualea_grandiflora,-44.560985,-7.251364
Qualea_grandiflora,-44.405528,-16.269917
Qualea_grandiflora,-48.42475,-16.173222
Qualea_grandiflora,-47.021944,-14.945556
Qualea_grandiflora,-48.382778,-14.061111
Qualea_grandiflora,-47.457972,-13.597928
Qualea_grandiflora,-41.016667,-3.716667
Qualea_grandiflora,-45.929722,-9.110833
Qualea_grandiflora,-56.2666667,-15.3166667
Qualea_grandiflora,-54.75,-2.416667
Qualea_grandiflora,-40.988028,-3.656944
Qualea_grandiflora,-48.794083,-16.2815
Qualea_grandiflora,-62.5166667,-16.3
Qualea_grandiflora,-52.3166667,-10.0666667
Qualea_grandiflora,-42.5333333,-14.1666667
Qualea_grandiflora,-44.466667,-5.233333
Qualea_grandiflora,-55.266944,-13.576111
Qualea_grandiflora,-47.526628,-13.540156
Qualea_grandiflora,-40.988306,-3.655278
Qualea_grandiflora,-62.08333,-16.03333
Qualea_grandiflora,-41.548281,-3.468666
Qualea_grandiflora,-44.448611,-9.199167
Qualea_grandiflora,-68.68916,-14.56777
Qualea_grandiflora,-50.5,-14.916667
Qualea_grandiflora,-48.392778,-13.973333
Qualea_grandiflora,-50.943972,-11.580528
Qualea_grandiflora,-46.947222,-6.344722
Qualea_grandiflora,-54.245111,-12.845428
Qualea_grandiflora,-47.2686111,-12.2366666
Qualea_grandiflora,-45.828417,-8.658117
Qualea_grandiflora,-47.64528,-10.64889
Qualea_grandiflora,-47.82,-16.083333
Qualea_grandiflora,-52.228528,-15.370556
Qualea_grandiflora,-48.689444,-17.743611
Qualea_grandiflora,-46.05,-8.2666667
Qualea_grandiflora,-50.100833,-17.663056
Qualea_grandiflora,-49.14056,-14.52472
Qualea_grandiflora,-57.486944,-17.994722
Qualea_grandiflora,-45,-15
Qualea_grandiflora,-46.433333,-16.833333
Qualea_grandiflora,-55.783333,-20.466667
Qualea_grandiflora,-48.324722,-18.828056
Qualea_grandiflora,-43.616111,-19.305833
Qualea_grandiflora,-44.122039,-18.470881
Qualea_grandiflora,-54.25,-1.916667
Qualea_grandiflora,-56.833333,-20.083333
Qualea_grandiflora,-62.05,-14.4167
Qualea_grandiflora,-67.25,-13.08333
Qualea_grandiflora,-52.781111,-19.247778
Qualea_grandiflora,-47.95028,-16.25278
Qualea_grandiflora,-44.155628,-19.074258
Qualea_grandiflora,-41.867778,-13.545556
Qualea_grandiflora,-43.749444,-16.68
Qualea_grandiflora,-46.433333,-16.083333
Qualea_grandiflora,-50.36056,-15.44611
Qualea_grandiflora,-51.913,-20.838417
Qualea_grandiflora,-41.83,-13.47
Qualea_grandiflora,-56.521389,-21.116389
Qualea_grandiflora,-53.9045,-21.748139
Qualea_grandiflora,-43.025277,-16.341666
Qualea_grandiflora,-40.8833333,-2.9333333
Qualea_grandiflora,-55.633333,-20.443889
Qualea_grandiflora,-44.628889,-14.935833
Qualea_grandiflora,-57.616667,-19.25
Qualea_grandiflora,-47.52444,-14.70583
Qualea_grandiflora,-43.895797,-18.190322
Qualea_grandiflora,-43.616806,-19.349167
Qualea_grandiflora,-56.816667,-22.116667
Qualea_grandiflora,-60.124444,-12.711111
Qualea_grandiflora,-57.551944,-18.718333
Qualea_grandiflora,-59.683333,-18.333333
Qualea_grandiflora,-55.733333,-20.366944
Qualea_grandiflora,-43.614444,-19.354722
Qualea_grandiflora,-62.5039,-16.3467
Qualea_grandiflora,-48.362778,-10.405278
Qualea_grandiflora,-44.405833,-15.483056
Qualea_grandiflora,-52.983333,-21.261111
Qualea_grandiflora,-44.327133,-18.442061
Qualea_grandiflora,-48.485556,-10.050278
Qualea_grandiflora,-45.366667,-18.583333
Qualea_grandiflora,-46.469444,-16.694444
Qualea_grandiflora,-46.144722,-15.926389
Qualea_grandiflora,-43.649167,-18.138889
Qualea_grandiflora,-49.070278,-24.0775
Qualea_grandiflora,-45.2,-17.25
Qualea_grandiflora,-45.383333,-16.033333
Qualea_grandiflora,-63,-7.67
Qualea_grandiflora,-49.3317,-24.1125
Qualea_grandiflora,-47.993806,-19.498028
Qualea_grandiflora,-57.551944,-18.075278
Qualea_grandiflora,-48.8675,-22.651111
Qualea_grandiflora,-48.108333,-10.233611
Qualea_grandiflora,-49.6599,-24.1714
Qualea_grandiflora,-56.783333,-19.066667
Qualea_grandiflora,-48.9921,-22.6214
Qualea_grandiflora,-56.384167,-21.036111
Qualea_grandiflora,-70.25,-12
Qualea_grandiflora,-54.25,-1.92
Qualea_grandiflora,-63.1666667,-7.5166667
Qualea_grandiflora,-43.770596,-19.010359
Qualea_grandiflora,-46.65,-10.55
Qualea_grandiflora,-44.465833,-20.220278
Qualea_grandiflora,-43.616389,-19.354722
Qualea_grandiflora,-46.695833,-23.355833
Qualea_grandiflora,-45.383333,-16.333333
Qualea_grandiflora,-47.783333,-20.633333
Qualea_grandiflora,-45.07,-7.4
Qualea_grandiflora,-43.848611,-20.228611
Qualea_grandiflora,-49.22806,-16.96222
Qualea_grandiflora,-57.483333,-18.042222
Qualea_grandiflora,-42.594722,-19.221389
Qualea_grandiflora,-50,-22
Qualea_grandiflora,-45.638467,-21.16625
Qualea_grandiflora,-55.4833333,-15.4833333
Qualea_grandiflora,-49.401361,-23.306972
Qualea_grandiflora,-43.8,-19.58333
Qualea_grandiflora,-45.883333,-17.166667
Qualea_grandiflora,-54.25,-1.9166667
Qualea_grandiflora,-48.111667,-7.051389
Qualea_grandiflora,-42.963333,-16.595
Qualea_grandiflora,-43.882333,-19.50775
Qualea_grandiflora,-45.125,-7.167
Qualea_grandiflora,-54.182222,-2.188889
Qualea_grandiflora,-48.327778,-10.175
Qualea_grandiflora,-55.625556,-20.439167
Qualea_grandiflora,-44.191944,-17.710556
Qualea_grandiflora,-48,-20
Qualea_grandiflora,-50.189083,-19.760917
Qualea_grandiflora,-49.25,-12.25
Qualea_grandiflora,-47.8103,-21.1775
Qualea_grandiflora,-46.009444,-17.009722
Qualea_grandiflora,-43.955444,-19.507528
Qualea_grandiflora,-57.500833,-18.025556
Qualea_grandiflora,-52.301639,-20.649944
Qualea_grandiflora,-43.748055,-19.053611
Qualea_grandiflora,-42.739444,-15.647222
Qualea_grandiflora,-53.302222,-18.239722
Qualea_grandiflora,-47.7552,-21.1264
Qualea_grandiflora,-48.216667,-10.283333
Qualea_grandiflora,-52.25667,-15.89028
Qualea_grandiflora,-52.2802778,-15.8425
Qualea_grandiflora,-46,-16
Qualea_grandiflora,-45.919167,-15.408056
Qualea_grandiflora,-44.075819,-18.492364
Qualea_grandiflora,-42.966667,-16.6
Qualea_grandiflora,-48.147222,-8.364444
Qualea_grandiflora,-50.05796,-20.45739
Qualea_grandiflora,-64.3,-12.333333
Qualea_grandiflora,-48.6,-10.62
Qualea_grandiflora,-45.266667,-16.366667
Qualea_grandiflora,-56.7525,-20.759167
Qualea_grandiflora,-55.333333,-17.833333
Qualea_grandiflora,-46.538889,-19.477778
Qualea_grandiflora,-42.480556,-15.913611
Qualea_grandiflora,-55.325278,-20.674444
Qualea_grandiflora,-46.95,-22.4333
Qualea_grandiflora,-41.818889,-19.736389
Qualea_grandiflora,-50.3779,-22.5953
Qualea_grandiflora,-51.723889,-20.815833
Qualea_grandiflora,-54.725,-18.537222
Qualea_grandiflora,-43.784167,-18.965278
Qualea_grandiflora,-52.200278,-21.691389
Qualea_grandiflora,-43,-16
Qualea_grandiflora,-68.356667,-10.9325
Qualea_grandiflora,-43.784167,-18.965444
Qualea_grandiflora,-52.18875,-21.769583
Qualea_grandiflora,-51.3148,-22.4778
Qualea_grandiflora,-45.116667,-16.75
Qualea_grandiflora,-44.9419,-17.345
Qualea_grandiflora,-43.963889,-19.469167
Qualea_grandiflora,-64.3,-12.33333
Qualea_grandiflora,-52.188889,-21.769722
Qualea_grandiflora,-55.490278,-20.460556
Qualea_grandiflora,-57.483333,-18.041111
Qualea_grandiflora,-45.948333,-15.333611
Qualea_grandiflora,-57.493611,-18.049167
Qualea_grandiflora,-46.18,-5.67
Qualea_grandiflora,-43.882333,-19.507525
Qualea_grandiflora,-47.372222,-23.938611
Qualea_grandiflora,-56.6305,-20.7551
Qualea_grandiflora,-49.3794,-20.8197
Qualea_grandiflora,-62.01,-15.19
Qualea_grandiflora,-43.743204,-19.053698
Qualea_grandiflora,-44.04725,-19.85725
Qualea_grandiflora,-43.882778,-19.455278
Qualea_grandiflora,-57.851306,-19.767056
Qualea_grandiflora,-47.8167,-21.6667
Qualea_grandiflora,-63,-7.666667
Qualea_grandiflora,-60.8414,-14.5792
Qualea_grandiflora,-48.2772,-18.9186
Qualea_grandiflora,-49.292222,-8.339444
Qualea_grandiflora,-50.029,-22.4863
Qualea_grandiflora,-54.942222,-2.491944
Qualea_grandiflora,-48.75361,-15.74639
Qualea_grandiflora,-54.080278,-1.851111
Qualea_grandiflora,-43.987556,-19.473278
Qualea_grandiflora,-46.905044,-19.674464
Qualea_grandiflora,-48.226944,-13.043333
Qualea_grandiflora,-53.599222,-21.612972
Qualea_grandiflora,-41.82,-13.58
Qualea_grandiflora,-56.675833,-20.920833
Qualea_grandiflora,-49.069444,-24.078889
Qualea_grandiflora,-44.186389,-17.726667
Qualea_grandiflora,-59.53,-18.354
Qualea_grandiflora,-43.955417,-18.598333
Qualea_grandiflora,-42.916667,-16.5
Qualea_grandiflora,-67.61666,-10.06666
Qualea_grandiflora,-49.9451,-21.4
Qualea_grandiflora,-46.993611,-18.944722
Qualea_grandiflora,-49.1683,-22.0422
Qualea_grandiflora,-63.41666,-17.68333
Qualea_grandiflora,-55.58333,-1.16666
Qualea_grandiflora,-44.466742,-21.211383
Qualea_grandiflora,-56.590555,-21.141944
Qualea_grandiflora,-44.839972,-18.637778
Qualea_grandiflora,-57.071111,-20.391944
Qualea_grandiflora,-43.783333,-18.933333
Qualea_grandiflora,-52.201667,-21.691111
Qualea_grandiflora,-43.824167,-20.175
Qualea_grandiflora,-43.9378,-19.9208
Qualea_grandiflora,-48.298056,-10.419444
Qualea_grandiflora,-41.87138889,-13.49388889
Qualea_grandiflora,-47.853056,-9.336944
Qualea_grandiflora,-67.6719445,-9.7505556
Qualea_grandiflora,-47.523889,-7.343056
Qualea_grandiflora,-67.624444,-10.073611
Qualea_grandiflora,-43.833333,-19.004444
Qualea_grandiflora,-47.466667,-6.233333
Qualea_grandiflora,-47.5,-22.033333
Qualea_grandiflora,-54.25,-1.91666
Qualea_grandiflora,-67.67194444,-9.750555556
Qualea_grandiflora,-57.49,-17.99
Qualea_grandiflora,-47.958611,-19.575
Qualea_grandiflora,-56.116667,-21.433333
Qualea_grandiflora,-49.4142,-20.1453
Qualea_grandiflora,-48.743278,-22.813944
Qualea_grandiflora,-43.6,-19.35
Qualea_grandiflora,-53.732556,-21.612972
Qualea_grandiflora,-48.013333,-7.364444
Qualea_grandiflora,-42.875833,-16.680278
Qualea_grandiflora,-46.170556,-20.646111
Qualea_grandiflora,-49.9728,-20.4228
Qualea_grandiflora,-43.574428,-18.209511
Qualea_grandiflora,-45.12,-7.17
Qualea_grandiflora,-45.9191667,-15.4080556
Qualea_grandiflora,-44.154722,-19.481944
Qualea_grandiflora,-46.895833,-23.161667
Qualea_grandiflora,-45.185,-18.203333
Qualea_grandiflora,-47.85,-22.2
Qualea_grandiflora,-52.934167,-20.81
Qualea_grandiflora,-48.8225,-20.484722
Qualea_grandiflora,-63.17,-7.516667
Qualea_grandiflora,-57.6,-19.263333
Qualea_grandiflora,-47.7643,-21.1215
Qualea_grandiflora,-43.955083,-19.50775
Qualea_grandiflora,-57.5530556,-22.2691667
Qualea_grandiflora,-49.500278,-20.288333
Qualea_grandiflora,-46.381472,-10.557694
Qualea_grandiflora,-47.266667,-19.333333
Qualea_grandiflora,-56.183333,-12.366667
Qualea_grandiflora,-49.34,-24.11028
Qualea_grandiflora,-46.552778,-21.144278
Qualea_grandiflora,-48.283333,-22.8
Qualea_grandiflora,-54.642222,-20.561944
Qualea_grandiflora,-54.405556,-20.531944
Qualea_grandiflora,-57.483333,-18.093889
Qualea_grandiflora,-47.7542,-21.1165
Qualea_grandiflora,-48.304722,-18.611389
Qualea_grandiflora,-46,-17
Qualea_grandiflora,-47.5,-6.5
Qualea_grandiflora,-51.2917,-22.4492
Qualea_grandiflora,-43.983058,-19.47
Qualea_grandiflora,-44.674361,-19.437972
Qualea_grandiflora,-47.4381,-20.0858
Qualea_grandiflora,-53.388889,-22.061389
Qualea_grandiflora,-44.284556,-17.693611
Qualea_grandiflora,-46.802778,-19.104722
Qualea_grandiflora,-43.786111,-18.438619
Qualea_grandiflora,-67.4,-9.9575
Qualea_grandiflora,-46.904861,-20.29175
Qualea_grandiflora,-49.9288,-21.3682
Qualea_grandiflora,-54.723889,-20.815833
Qualea_grandiflora,-42.875806,-16.680389
Qualea_grandiflora,-46.133333,-10.55
Qualea_grandiflora,-44.173742,-18.096228
Qualea_grandiflora,-43.698611,-19.103056
Qualea_grandiflora,-43.377778,-19.847778
Qualea_grandiflora,-54.615556,-20.508056
Qualea_grandiflora,-49.467778,-19.033333
Qualea_grandiflora,-56.590556,-21.141944
Qualea_grandiflora,-47.936389,-7.864722
Qualea_grandiflora,-48.095833,-10.253611
Qualea_grandiflora,-65.4105556,-10.8813889
Qualea_grandiflora,-52.333333,-24.030556
Qualea_grandiflora,-61.659528,-8.437444
Qualea_grandiflora,-45.06667,-7.4
Qualea_grandiflora,-47.573611,-6.7575
Qualea_grandiflora,-48.669444,-11.913611
Qualea_grandiflora,-46,-11.45
Qualea_grandiflora,-54.919,-2.511
Qualea_grandiflora,-51,-22
Qualea_grandiflora,-64.65166,-12.48
Qualea_grandiflora,-48.919319,-6.287361
Qualea_grandiflora,-63.103056,-7.568333
Qualea_grandiflora,-56.34556,-15.775
Qualea_grandiflora,-48.306111,-10.418611
Qualea_grandiflora,-48.7648,-20.2581
Qualea_grandiflora,-50.0583,-22.5755
Qualea_grandiflora,-48.7431,-22.8139
Qualea_grandiflora,-47.4666667,-6.2333333
Qualea_grandiflora,-48.2775,-10.345556
Qualea_grandiflora,-48.4325,-22.8422
Qualea_grandiflora,-51.1666667,-15.9333333
Qualea_grandiflora,-50.3694,-22.5989
Qualea_grandiflora,-49.42639,-16.49611
Qualea_grandiflora,-45.067,-7.4
Qualea_grandiflora,-69.28,-12.85
Qualea_grandiflora,-41.83361,-13.50028
Qualea_grandiflora,-55.58,-1.166667
Qualea_grandiflora,-55.5833333,-1.1666667
Qualea_grandiflora,-48.0649,-22.0461
Qualea_grandiflora,-48.167,-13.567
Qualea_grandiflora,-50.9666667,-15.8833333
Qualea_grandiflora,-68.83888,-14.56555
Qualea_grandiflora,-54.165556,-2.058056
Qualea_grandiflora,-47.936388,-7.864722
Qualea_grandiflora,-48.085806,-22.222306
Qualea_grandiflora,-48.523917,-23.04875
Qualea_grandiflora,-67.25,-12.16666
Qualea_grandiflora,-51.133,-17.817
Qualea_grandiflora,-45.583333,-13.5
Qualea_grandiflora,-47.47,-22.15
Qualea_grandiflora,-61,-13.6
Qualea_grandiflora,-42.4,-5.92
Qualea_grandiflora,-45.044047,-13
Qualea_grandiflora,-48.8986,-22.2403
Qualea_grandiflora,-46.568333,-11.808056
Qualea_grandiflora,-47.116667,-22.183333
Qualea_grandiflora,-52.339239,-9.758878
Qualea_grandiflora,-49.2467,-20.5528
Qualea_grandiflora,-48.367,-14.167
Qualea_grandiflora,-60.71666,-13.98333
Qualea_grandiflora,-47.644722,-12.807777
Qualea_grandiflora,-41.81667,-13.58333
Qualea_grandiflora,-41.709722,-4.095
Qualea_grandiflora,-49.593611,-10.560833
Qualea_grandiflora,-44.496389,-14.068889
Qualea_grandiflora,-45.5833333,-13.5
Qualea_grandiflora,-43.033333,-16.05
Qualea_grandiflora,-49.1333333,-15.7833333
Qualea_grandiflora,-47.7665,-21.0965
Qualea_grandiflora,-41,-13
Qualea_grandiflora,-48.051,-22.108
Qualea_grandiflora,-46.071388,-11.438888
Qualea_grandiflora,-48.45944,-14.47417
Qualea_grandiflora,-60.8144,-13.9061
Qualea_grandiflora,-63.08333,-7.58333
Qualea_grandiflora,-56.44583,-14.40861
Qualea_grandiflora,-48.1827,-22.1006
Qualea_grandiflora,-60.95,-16.4333333
Qualea_grandiflora,-47.81972,-22.25
Qualea_grandiflora,-45.055833,-12.658889
Qualea_grandiflora,-59.95,-13.7333333
Qualea_grandiflora,-61.43333,-15.83333
Qualea_grandiflora,-59.5,-18.33333
Qualea_grandiflora,-47.8756,-22.1762
Qualea_grandiflora,-55.22,-9.62
Qualea_multiflora,-48.716666,-17.783333
Qualea_multiflora,-48.135556,-18.011944
Qualea_multiflora,-48,-15
Qualea_multiflora,-48.891389,-15.711944
Qualea_multiflora,-43.54,-18.386111
Qualea_multiflora,-47.1667,-22.2583
Qualea_multiflora,-48.324722,-18.828056
Qualea_multiflora,-47.816667,-22.25
Qualea_multiflora,-60.72,-13.98
Qualea_multiflora,-43.956194,-19.510139
Qualea_multiflora,-51.76667,-12.81667
Qualea_multiflora,-48.566111,-12.854444
Qualea_multiflora,-44.291522,-21.122375
Qualea_multiflora,-45.93639,-22.23
Qualea_multiflora,-50.0532,-17.4044
Qualea_multiflora,-45.116667,-16.75
Qualea_multiflora,-45,-15
Qualea_multiflora,-48.310278,-10.415278
Qualea_multiflora,-48.533333,-17.7
Qualea_multiflora,-48.068222,-22.030083
Qualea_multiflora,-61,-13.55
Qualea_multiflora,-52.25667,-15.89028
Qualea_multiflora,-48.8919444,-15.7061111
Qualea_multiflora,-50.673056,-11.636389
Qualea_multiflora,-43.882233,-19.5075
Qualea_multiflora,-44.050833,-20.077778
Qualea_multiflora,-62,-16
Qualea_multiflora,-47.277222,-20.157778
Qualea_multiflora,-67.25,-13.08333
Qualea_multiflora,-51.428,-11.697611
Qualea_multiflora,-58.305,-16.359444
Qualea_multiflora,-56.666667,-15.183333
Qualea_multiflora,-60.71666,-13.98333
Qualea_multiflora,-48.566667,-14.2
Qualea_multiflora,-49.14,-9.72
Qualea_multiflora,-53.1725,-13.026111
Qualea_multiflora,-43.605556,-19.313333
Qualea_multiflora,-50.033333,-15.95
Qualea_multiflora,-48.666667,-17.732222
Qualea_multiflora,-50.385278,-15.3975
Qualea_multiflora,-48.233,-13.583
Qualea_multiflora,-51.711944,-17.900278
Qualea_multiflora,-48.891944,-15.706111
Qualea_multiflora,-43.969944,-19.454361
Qualea_multiflora,-44.985278,-21.722222
Qualea_multiflora,-44.195167,-19.358778
Qualea_multiflora,-43.882333,-19.50775
Qualea_multiflora,-52.140833,-18.544167
Qualea_multiflora,-52.333333,-14.733333
Qualea_multiflora,-43.616806,-19.349167
Qualea_multiflora,-52.33333,-14.73333
Qualea_multiflora,-48.416667,-22.75
Qualea_multiflora,-51.995278,-18.439444
Qualea_multiflora,-52.950278,-17.716389
Qualea_multiflora,-58.304917,-16.359472
Qualea_multiflora,-56.7,-15.8333333
Qualea_multiflora,-48.309444,-19
Qualea_multiflora,-49.045556,-15.744167
Qualea_multiflora,-61.12833,-15.01027
Qualea_multiflora,-46.975556,-23.117222
Qualea_multiflora,-52.8731,-10.8339
Qualea_multiflora,-44.015167,-19.477194
Qualea_multiflora,-64.435,-16.7261
Qualea_multiflora,-55.849722,-15.373333
Qualea_multiflora,-59.5988333,-18.3531667
Qualea_multiflora,-51.766667,-12.816667
Qualea_multiflora,-46.9003,-20.280667
Qualea_multiflora,-51.22,-17.83
Qualea_multiflora,-48.14,-10.44
Qualea_multiflora,-46.433333,-16.833333
Qualea_multiflora,-50.051389,-16.001389
Qualea_multiflora,-51.86667,-12.9
Qualea_multiflora,-47.573333,-16.786944
Qualea_multiflora,-60.81277,-13.91527
Qualea_multiflora,-49.0297,-22.3553
Qualea_multiflora,-55.488333,-11.0025
Qualea_multiflora,-51.81028,-16.95694
Qualea_multiflora,-51.866667,-12.9
Qualea_multiflora,-48.416667,-23.45
Qualea_multiflora,-43.71417,-19.16917
Qualea_multiflora,-48.794083,-16.2815
Qualea_multiflora,-50.215,-16.12694
Qualea_multiflora,-48.667222,-17.776667
Qualea_multiflora,-47.327778,-15.918889
Qualea_multiflora,-51.725556,-17.859167
Qualea_multiflora,-48.816667,-15.783333
Qualea_multiflora,-49.09306,-16.70833
Qualea_multiflora,-47.142,-22.242
Qualea_multiflora,-44.2,-17.689722
Qualea_multiflora,-51.8666667,-12.9
Qualea_multiflora,-48.875,-15.803611
Qualea_multiflora,-58.1689,-23.2025
Qualea_multiflora,-48.226666,-13.116111
Qualea_multiflora,-43.824167,-20.175
Qualea_multiflora,-45.8586,-23.2467
