spp,lon,lat
Vochysia_thyrsoidea,-40.545833,-11.397778
Vochysia_thyrsoidea,-41.514722,-12.438056
Vochysia_thyrsoidea,-41.883333,-13.033333
Vochysia_thyrsoidea,-41.758611,-13.206389
Vochysia_thyrsoidea,-41.079722,-11.6175
Vochysia_thyrsoidea,-43.71417,-19.16917
Vochysia_thyrsoidea,-41.78333,-13.15
Vochysia_thyrsoidea,-42.6380555,-13.8263889
Vochysia_thyrsoidea,-44.278056,-18.406389
Vochysia_thyrsoidea,-43.983536,-20.094469
Vochysia_thyrsoidea,-45.3333333,-20.7833333
Vochysia_thyrsoidea,-44.036922,-20.101747
Vochysia_thyrsoidea,-41.903889,-13.034444
Vochysia_thyrsoidea,-47.583333,-16.666667
Vochysia_thyrsoidea,-44.412222,-18.55
Vochysia_thyrsoidea,-41.165556,-11.579167
Vochysia_thyrsoidea,-41.52,-12.551111
Vochysia_thyrsoidea,-41.875833,-15.106389
Vochysia_thyrsoidea,-45.921389,-13.719167
Vochysia_thyrsoidea,-38.99667,-14.27778
Vochysia_thyrsoidea,-47.457275,-13.603561
Vochysia_thyrsoidea,-41.466667,-12.45
Vochysia_thyrsoidea,-47.496389,-13.961667
Vochysia_thyrsoidea,-40.251389,-10.400556
Vochysia_thyrsoidea,-41.833333,-13.35
Vochysia_thyrsoidea,-47.824778,-14.173722
Vochysia_thyrsoidea,-41.85,-13.28
Vochysia_thyrsoidea,-41.193333,-11.439444
Vochysia_thyrsoidea,-44.197778,-14.234722
Vochysia_thyrsoidea,-42.475277,-15.481111
Vochysia_thyrsoidea,-41.833333,-13.283333
Vochysia_thyrsoidea,-47.456872,-13.604472
Vochysia_thyrsoidea,-41.002222,-11.638611
Vochysia_thyrsoidea,-43.196528,-17.97925
Vochysia_thyrsoidea,-43.818611,-18.778333
Vochysia_thyrsoidea,-43.701389,-20.1045
Vochysia_thyrsoidea,-48.881111,-15.779722
Vochysia_thyrsoidea,-42.739444,-15.601389
Vochysia_thyrsoidea,-42.692222,-15.373611
Vochysia_thyrsoidea,-44.226072,-18.628764
Vochysia_thyrsoidea,-43.589444,-20.461389
Vochysia_thyrsoidea,-43.560833,-19.456389
Vochysia_thyrsoidea,-45.782778,-18.086944
Vochysia_thyrsoidea,-41.05,-11.55
Vochysia_thyrsoidea,-43.731152,-19.046644
Vochysia_thyrsoidea,-43.94,-20.324444
Vochysia_thyrsoidea,-43.907778,-19.957778
Vochysia_thyrsoidea,-40.518333,-11.180556
Vochysia_thyrsoidea,-43.871944,-20.149808
Vochysia_thyrsoidea,-43.616806,-19.349167
Vochysia_thyrsoidea,-46.523056,-20.297778
Vochysia_thyrsoidea,-47.55,-16.766667
Vochysia_thyrsoidea,-43.6295,-20.502556
Vochysia_thyrsoidea,-43.728611,-18.283333
Vochysia_thyrsoidea,-46.998889,-13.832222
Vochysia_thyrsoidea,-41.4206,-12.4472
Vochysia_thyrsoidea,-41.783333,-13.266667
Vochysia_thyrsoidea,-43.530278,-20.225
Vochysia_thyrsoidea,-41.9,-13.533333
Vochysia_thyrsoidea,-44.961889,-21.728389
Vochysia_thyrsoidea,-43.588333,-19.284444
Vochysia_thyrsoidea,-41.2075,-11.591111
Vochysia_thyrsoidea,-48.185,-16.266944
Vochysia_thyrsoidea,-41.4,-13
Vochysia_thyrsoidea,-41.349444,-12.990278
Vochysia_thyrsoidea,-42.265555,-15.799166
Vochysia_thyrsoidea,-44.02675,-20.076861
Vochysia_thyrsoidea,-44.324444,-18.067778
Vochysia_thyrsoidea,-43.731111,-19.046667
Vochysia_thyrsoidea,-46,-11.45
Vochysia_thyrsoidea,-43.50806,-20.28778
Vochysia_thyrsoidea,-41.3,-11.33
Vochysia_thyrsoidea,-43.587039,-20.248489
Vochysia_thyrsoidea,-41.840556,-13.577222
Vochysia_thyrsoidea,-46.998889,-19.498889
Vochysia_thyrsoidea,-41.0833333,-12.0166667
Vochysia_thyrsoidea,-40.315833,-10.523055
Vochysia_thyrsoidea,-41.9,-13.25
Vochysia_thyrsoidea,-41.9,-13.533
Vochysia_thyrsoidea,-41.45,-10.621667
Vochysia_thyrsoidea,-41.545833,-13.302778
Vochysia_thyrsoidea,-41.843056,-13.064444
Vochysia_thyrsoidea,-43.539833,-19.320167
Vochysia_thyrsoidea,-41.89694,-13.38888
Vochysia_thyrsoidea,-43.513111,-18.281806
Vochysia_thyrsoidea,-40.516667,-11.333333
Vochysia_thyrsoidea,-41.421111,-12.461389
Vochysia_thyrsoidea,-41.416667,-13.666667
Vochysia_thyrsoidea,-40.308056,-10.513611
Vochysia_thyrsoidea,-42.4,-13.816667
Vochysia_thyrsoidea,-46.071388,-11.438888
Vochysia_thyrsoidea,-46.066667,-11.433333
Vochysia_thyrsoidea,-41.22,-11.410278
Vochysia_thyrsoidea,-41.333,-10.367
Vochysia_thyrsoidea,-41.33333,-10.36667
Vochysia_thyrsoidea,-42.537222,-14.359167
Vochysia_thyrsoidea,-45.833056,-12.224167
Vochysia_thyrsoidea,-41.371944,-13.001389
Vochysia_thyrsoidea,-41.833333,-13.033333
Vochysia_thyrsoidea,-44.200278,-18.715556
Vochysia_thyrsoidea,-41.45,-12.433333
Vochysia_thyrsoidea,-41.0925,-11.613333
Vochysia_thyrsoidea,-42.571944,-14.744167
Vochysia_thyrsoidea,-41.783333,-13.15
Vochysia_thyrsoidea,-41.85,-13.333
Vochysia_thyrsoidea,-41.8,-13.316667
Vochysia_thyrsoidea,-41.333333,-12.7
Vochysia_thyrsoidea,-40.535556,-11.388333
Vochysia_thyrsoidea,-41.366667,-13.091389
Vochysia_thyrsoidea,-46.2513,-19.4411
Vochysia_thyrsoidea,-41.9038889,-13.0344444
Vochysia_thyrsoidea,-41.6,-13.15
Vochysia_thyrsoidea,-41.503889,-13.488333
Vochysia_thyrsoidea,-41.9,-13.53333
Vochysia_thyrsoidea,-44.655833,-21.586111
Vochysia_thyrsoidea,-41.833333,-13.216667
Vochysia_thyrsoidea,-41.306944,-12.870833
Vochysia_thyrsoidea,-41.5,-13.2
Vochysia_thyrsoidea,-41.883333,-13.283333
Vochysia_thyrsoidea,-42,-13.516667
Vochysia_thyrsoidea,-45.45,-13
Vochysia_thyrsoidea,-42.733333,-14.55
Vochysia_thyrsoidea,-43.758325,-18.959861
Vochysia_thyrsoidea,-41.879722,-13.540833
Vochysia_thyrsoidea,-45.838333,-20.935
Vochysia_thyrsoidea,-41.466667,-12.416667
Vochysia_thyrsoidea,-41.204722,-11.584722
Vochysia_thyrsoidea,-48.768333,-15.813611
Vochysia_thyrsoidea,-41.5,-12.433333
Vochysia_thyrsoidea,-41.333333,-10.366667
Vochysia_thyrsoidea,-43.615,-19.3675
Vochysia_thyrsoidea,-43.568333,-19.291667
Vochysia_thyrsoidea,-41.423611,-13.160556
Vochysia_thyrsoidea,-42.85,-14.216667
Vochysia_thyrsoidea,-39.526944,-12.77
Vochysia_thyrsoidea,-41.484944,-10.331555
Vochysia_thyrsoidea,-41.00222222,-11.63861111
Vochysia_thyrsoidea,-41.473611,-12.459722
Vochysia_thyrsoidea,-45.333333,-20.783333
Vochysia_thyrsoidea,-41.83333,-13.21666
Vochysia_thyrsoidea,-41.85,-13.333333
Vochysia_thyrsoidea,-44.966667,-12.35
Vochysia_thyrsoidea,-40.0025,-11.011667
Vochysia_thyrsoidea,-41.4166667,-13.6666667
Vochysia_thyrsoidea,-40.367583,-10.666638
Vochysia_thyrsoidea,-41.866667,-13.5
Vochysia_thyrsoidea,-41.89694,-13.38889
Vochysia_thyrsoidea,-48.896389,-15.772222
Vochysia_thyrsoidea,-41,-11.628056
Vochysia_thyrsoidea,-40.51806,-11.18083
Vochysia_thyrsoidea,-41.405833,-12.568333
Vochysia_thyrsoidea,-41.933333,-13.516667
Vochysia_thyrsoidea,-41.33,-10.37
Vochysia_thyrsoidea,-43.770117,-18.950373
Vochysia_thyrsoidea,-41.3,-12.26
Vochysia_thyrsoidea,-41.297222,-11.556944
Vochysia_thyrsoidea,-39.409167,-7.234444
Vochysia_thyrsoidea,-41.351556,-13.507917
Vochysia_thyrsoidea,-41.896944,-13.388889
Vochysia_thyrsoidea,-43.760309,-17.595233
Vochysia_thyrsoidea,-42.740278,-15.148611
Vochysia_thyrsoidea,-41.900833,-13.282778
Vochysia_thyrsoidea,-46.170556,-20.646111
Vochysia_thyrsoidea,-42.480556,-15.913611
Vochysia_thyrsoidea,-47.9,-15.73
Vochysia_thyrsoidea,-41.3333333,-10.3666667
Vochysia_thyrsoidea,-40.265833,-10.242778
Vochysia_thyrsoidea,-41.8758334,-15.1063889
Vochysia_thyrsoidea,-44.340972,-20.12
Vochysia_thyrsoidea,-41.470833,-12.455556
Vochysia_thyrsoidea,-41.33333,-10.36666
Vochysia_thyrsoidea,-42.183333,-16.2
Vochysia_thyrsoidea,-41.4778,-12.4244
Vochysia_thyrsoidea,-43.632222,-20.095278
Vochysia_thyrsoidea,-46.634167,-20.940528
Vochysia_tucanorum,-43.932508,-20.301681
Vochysia_tucanorum,-50.4328,-21.2089
Vochysia_tucanorum,-41.46425,-12.475417
Vochysia_tucanorum,-51.2917,-22.4492
Vochysia_tucanorum,-41.466667,-12.433333
Vochysia_tucanorum,-56,-23
Vochysia_tucanorum,-42.368611,-13.112222
Vochysia_tucanorum,-44.236944,-20.139167
Vochysia_tucanorum,-43.6,-19.3333333
Vochysia_tucanorum,-55.523056,-10.992222
Vochysia_tucanorum,-41.417,-13.667
Vochysia_tucanorum,-45.1761,-22.6136
Vochysia_tucanorum,-41.46,-12.46
Vochysia_tucanorum,-41.924722,-13.261944
Vochysia_tucanorum,-49.0297,-22.3553
Vochysia_tucanorum,-43.88944,-19.62722
Vochysia_tucanorum,-58.1689,-23.2025
Vochysia_tucanorum,-41.42729,-13.098127
Vochysia_tucanorum,-52.321667,-24.10575
Vochysia_tucanorum,-41.904167,-13.290833
Vochysia_tucanorum,-59.88,-20.94
Vochysia_tucanorum,-42.731389,-15.579722
Vochysia_tucanorum,-44.048056,-19.829444
Vochysia_tucanorum,-41.54,-13.16
Vochysia_tucanorum,-49.623889,-24.121389
Vochysia_tucanorum,-48.716667,-16.566667
Vochysia_tucanorum,-49.9922,-22.5303
Vochysia_tucanorum,-52.8731,-10.8339
Vochysia_tucanorum,-48.8699,-20.4859
Vochysia_tucanorum,-43.9944444,-22.2627778
Vochysia_tucanorum,-43.250292,-18.624972
Vochysia_tucanorum,-46.9422,-22.3722
Vochysia_tucanorum,-48.733333,-22.8
Vochysia_tucanorum,-41.477778,-12.460278
Vochysia_tucanorum,-41.9625,-13.511944
Vochysia_tucanorum,-49.6599,-24.1714
Vochysia_tucanorum,-46.564722,-21.838889
Vochysia_tucanorum,-41.9,-13.25
Vochysia_tucanorum,-48.491944,-22.891944
Vochysia_tucanorum,-47.4258,-21.9961
Vochysia_tucanorum,-41.45,-12.45
Vochysia_tucanorum,-44.682278,-21.590694
Vochysia_tucanorum,-46.975556,-13.85
Vochysia_tucanorum,-48.1997,-23.0492
Vochysia_tucanorum,-43.57,-20.228333
Vochysia_tucanorum,-49.65,-24.15
Vochysia_tucanorum,-45.321389,-22.575028
Vochysia_tucanorum,-50.706944,-24.100556
Vochysia_tucanorum,-47.7497,-21.1654
Vochysia_tucanorum,-41.480833,-12.439722
Vochysia_tucanorum,-43.845278,-20.165833
Vochysia_tucanorum,-41.96,-13.523333
Vochysia_tucanorum,-43.675975,-20.492031
Vochysia_tucanorum,-47.081,-23.7017
Vochysia_tucanorum,-49.514944,-24.116917
Vochysia_tucanorum,-47.0871,-19.1671
Vochysia_tucanorum,-41.9575,-13.522778
Vochysia_tucanorum,-48.5184,-23.353
Vochysia_tucanorum,-59.5,-18.38
Vochysia_tucanorum,-47.7402,-21.1525
Vochysia_tucanorum,-41.936389,-13.532778
Vochysia_tucanorum,-47.3972,-20.2394
Vochysia_tucanorum,-43.578889,-18.190556
Vochysia_tucanorum,-49.259722,-24.270556
Vochysia_tucanorum,-41.283333,-13.4
Vochysia_tucanorum,-46.816667,-17.959444
Vochysia_tucanorum,-47.874722,-21.906389
Vochysia_tucanorum,-64.435,-16.7261
Vochysia_tucanorum,-48.1408,-22.0778
Vochysia_tucanorum,-41.553889,-13.353333
Vochysia_tucanorum,-47.076,-23.6928
Vochysia_tucanorum,-47.5,-22.033333
Vochysia_tucanorum,-47.6498,-21.148
Vochysia_tucanorum,-55.11666,-24.96666
Vochysia_tucanorum,-46.540278,-20.488889
Vochysia_tucanorum,-51.566667,-22.016667
Vochysia_tucanorum,-47.946111,-16.781389
Vochysia_tucanorum,-47.1667,-22.2583
Vochysia_tucanorum,-41.833333,-13.283333
Vochysia_tucanorum,-43.71417,-19.16917
Vochysia_tucanorum,-46.939472,-20.928056
Vochysia_tucanorum,-41.421111,-12.461389
Vochysia_tucanorum,-47.610278,-14.174444
Vochysia_tucanorum,-53.247611,-23.240861
Vochysia_tucanorum,-51.711944,-17.900278
Vochysia_tucanorum,-41.466667,-12.966667
Vochysia_tucanorum,-43.883333,-21.7
Vochysia_tucanorum,-41.338611,-13.571611
Vochysia_tucanorum,-41.866667,-13.5
Vochysia_tucanorum,-49.0459,-22.6065
Vochysia_tucanorum,-41.423611,-13.160556
Vochysia_tucanorum,-41.8925,-13.015278
Vochysia_tucanorum,-43.566667,-19.283333
Vochysia_tucanorum,-41.416667,-13.666667
Vochysia_tucanorum,-47.416667,-21.816667
Vochysia_tucanorum,-41.8833333,-13.3666667
Vochysia_tucanorum,-48.161944,-13.893139
Vochysia_tucanorum,-46.481389,-23.425
Vochysia_tucanorum,-47.4042,-20.0983
Vochysia_tucanorum,-61.5,-17.5
Vochysia_tucanorum,-46.059801,-22.73214
Vochysia_tucanorum,-44.673389,-21.423917
Vochysia_tucanorum,-48.9072,-21.1858
Vochysia_tucanorum,-41.266667,-13.308333
Vochysia_tucanorum,-47.0608,-22.9056
Vochysia_tucanorum,-44.538056,-22.333056
Vochysia_tucanorum,-41.4666667,-12.9666667
Vochysia_tucanorum,-59.5,-18.33333
Vochysia_tucanorum,-49.9288,-21.3682
Vochysia_tucanorum,-50.233333,-25.433333
Vochysia_tucanorum,-41.3,-13.583333
Vochysia_tucanorum,-43.983083,-19.47
Vochysia_tucanorum,-41.471944,-12.4425
